chr2	42000000	42050000
chr2	43000000	43050000
chr2	43800000	43800000
chr2	47550000	47600000
chr2	48000000	48050000
chr2	48800000	48800000
chr2	50700000	50750000
chr2	55850000	55900000
chr2	60850000	60900000
chr2	62100000	62150000
chr2	63750000	63800000
chr2	64150000	64200000
chr2	65400000	65450000
chr2	65800000	65850000
chr2	68250000	68300000
chr2	68650000	68700000
chr2	69150000	69200000
chr2	69550000	69600000
chr2	70450000	70550000
chr2	73450000	73500000
chr2	74850000	74900000
chr2	75900000	75900000
chr2	80150000	80150000
chr2	84600000	84600000
chr2	85500000	85600000
chr2	85800000	85900000
chr2	86350000	86350000
chr2	86900000	87000000
chr2	96600000	96600000
chr2	97850000	97850000
chr2	101550000	101650000
chr2	101900000	101900000
chr2	103400000	103450000
chr2	107200000	107200000
chr2	108800000	108850000
chr2	109450000	109450000
chr2	112450000	112550000
chr2	114200000	114250000
chr2	114750000	114750000
chr2	118500000	118550000
chr2	120400000	120450000
chr2	122100000	122150000
chr2	122500000	122550000
chr2	127750000	127800000
chr2	131150000	131150000
chr2	131400000	131450000
chr2	131900000	131900000
chr2	134600000	134600000
chr2	135200000	135250000
chr2	135650000	135700000
chr2	136550000	136550000
chr2	137150000	137200000
chr2	138550000	138650000
chr2	139550000	139600000
chr2	143350000	143400000
chr2	143750000	143800000
chr2	147400000	147450000
chr2	148650000	148700000
chr2	149800000	149900000
chr2	150400000	150450000
chr2	152300000	152350000
chr2	152850000	152900000
chr2	153550000	153600000
chr2	158100000	158150000
chr2	159650000	159650000
chr2	163200000	163200000
chr2	169800000	169850000
chr2	170250000	170300000
chr2	171700000	171800000
chr2	172350000	172400000
chr2	172950000	173050000
chr2	173600000	173650000
chr2	183500000	183550000
chr2	187650000	187650000
chr2	187650000	187650000
chr2	190250000	190300000
chr2	190550000	190550000
chr2	191850000	191900000
chr2	192350000	192400000
chr2	196850000	196950000
chr2	198250000	198300000
chr2	198600000	198650000
chr2	200750000	200800000
chr2	201700000	201750000
chr2	202050000	202100000
chr2	202600000	202650000
chr2	203050000	203100000
chr2	204800000	204800000
chr2	206800000	206850000
chr2	209200000	209250000
chr2	213450000	213450000
chr2	220200000	220300000
chr2	223450000	223500000
chr2	224800000	224850000
chr2	225150000	225200000
chr2	230600000	230600000
chr2	231900000	231950000
chr2	232300000	232350000
chr2	232650000	232700000
chr2	233350000	233450000
chr2	234750000	234800000
chr2	239150000	239200000
chr2	241400000	241450000
chr5	1650000	1700000
chr5	5450000	5500000
chr5	6750000	6800000
chr5	7800000	7850000
chr5	10200000	10250000
chr5	13900000	14000000
chr5	15000000	15050000
chr5	18300000	18400000
chr5	21800000	21850000
chr5	32600000	32700000
chr5	33400000	33450000
chr5	34400000	34500000
chr5	36650000	36750000
chr5	37350000	37400000
chr5	38900000	38950000
chr5	39550000	39600000
chr5	40850000	40850000
chr5	42850000	42900000
chr5	46400000	46450000
chr5	54400000	54500000
chr5	55500000	55600000
chr5	56100000	56150000
chr5	56550000	56550000
chr5	58100000	58150000
chr5	59050000	59150000
chr5	60200000	60250000
chr5	61450000	61500000
chr5	61650000	61750000
chr5	64850000	64900000
chr5	65500000	65500000
chr5	68250000	68350000
chr5	70600000	70700000
chr5	72150000	72200000
chr5	72800000	72850000
chr5	73100000	73200000
chr5	73950000	73950000
chr5	76750000	76850000
chr5	77550000	77600000
chr5	78250000	78300000
chr5	79650000	79700000
chr5	80600000	80600000
chr5	81550000	81600000
chr5	82900000	82950000
chr5	86300000	86300000
chr5	86700000	86750000
chr5	90050000	90150000
chr5	90750000	90800000
chr5	94200000	94250000
chr5	96000000	96000000
chr5	96500000	96550000
chr5	98400000	98450000
chr5	101850000	101850000
chr5	102850000	102900000
chr5	107750000	107750000
chr5	110000000	110050000
chr5	111450000	111500000
chr5	112900000	112950000
chr5	114350000	114450000
chr5	114600000	114650000
chr5	114900000	114950000
chr5	115400000	115450000
chr5	118250000	118250000
chr5	118750000	118800000
chr5	121500000	121550000
chr5	122950000	123000000
chr5	126800000	126900000
chr5	130750000	130800000
chr5	132400000	132450000
chr5	133300000	133350000
chr5	134200000	134300000
chr5	137450000	137550000
chr5	137850000	137950000
chr5	138650000	138650000
chr5	140100000	140150000
chr5	140950000	141000000
chr5	142300000	142300000
chr5	145400000	145500000
chr5	145850000	145900000
chr5	148600000	148700000
chr5	148950000	149050000
chr5	149750000	149850000
chr5	151150000	151200000
chr5	156550000	156600000
chr5	157150000	157250000
chr5	159400000	159450000
chr5	159800000	159850000
chr5	162900000	162900000
chr5	167600000	167700000
chr5	170050000	170100000
chr5	170750000	170850000
chr5	171800000	171900000
chr5	172100000	172150000
chr5	172350000	172450000
chr5	173000000	173050000
chr5	173400000	173450000
chr5	176000000	176100000
chr5	177600000	177700000
chr5	180700000	180750000
chr4	0	50000
chr4	3500000	3550000
chr4	8400000	8500000
chr4	8600000	8650000
chr4	8900000	8950000
chr4	9350000	9400000
chr4	12650000	12700000
chr4	13600000	13600000
chr4	15400000	15500000
chr4	15950000	16050000
chr4	16250000	16300000
chr4	17450000	17500000
chr4	18600000	18650000
chr4	20700000	20750000
chr4	21750000	21800000
chr4	22750000	22800000
chr4	25350000	25450000
chr4	27000000	27050000
chr4	37350000	37400000
chr4	38000000	38100000
chr4	38750000	38750000
chr4	39400000	39500000
chr4	44700000	44700000
chr4	48950000	49050000
chr4	52600000	52700000
chr4	55100000	55150000
chr4	57850000	57850000
chr4	63600000	63600000
chr4	65500000	65500000
chr4	68250000	68300000
chr4	71400000	71450000
chr4	73850000	73950000
chr4	76400000	76450000
chr4	77050000	77100000
chr4	78600000	78600000
chr4	78850000	78900000
chr4	79800000	79850000
chr4	81250000	81250000
chr4	81950000	81950000
chr4	82250000	82300000
chr4	83200000	83250000
chr4	85900000	85950000
chr4	87350000	87400000
chr4	87750000	87850000
chr4	88150000	88150000
chr4	89100000	89200000
chr4	89400000	89450000
chr4	90050000	90050000
chr4	90850000	90850000
chr4	94650000	94700000
chr4	95100000	95150000
chr4	99000000	99050000
chr4	100400000	100450000
chr4	100900000	100900000
chr4	103250000	103250000
chr4	104050000	104050000
chr4	108900000	108900000
chr4	109500000	109550000
chr4	110300000	110350000
chr4	110850000	110900000
chr4	111450000	111500000
chr4	119850000	119950000
chr4	122700000	122750000
chr4	123950000	123950000
chr4	124000000	124000000
chr4	125200000	125250000
chr4	126150000	126200000
chr4	134050000	134050000
chr4	139900000	139950000
chr4	141750000	141800000
chr4	144450000	144450000
chr4	145050000	145050000
chr4	146000000	146050000
chr4	148000000	148000000
chr4	148500000	148550000
chr4	148850000	148850000
chr4	150800000	150850000
chr4	152000000	152050000
chr4	154650000	154650000
chr4	159100000	159150000
chr4	160350000	160400000
chr4	165950000	166000000
chr4	166400000	166400000
chr4	171000000	171050000
chr4	175250000	175250000
chr4	177250000	177300000
chr4	184300000	184350000
chr4	184600000	184650000
chr4	185100000	185150000
chr4	186050000	186100000
chr4	187100000	187100000
chr4	190900000	190950000
chr7	0	50000
chr7	1200000	1250000
chr7	1550000	1550000
chr7	2850000	2900000
chr7	5200000	5200000
chr7	5800000	5850000
chr7	6950000	7000000
chr7	11400000	11450000
chr7	16650000	16700000
chr7	16950000	17000000
chr7	17700000	17750000
chr7	18350000	18400000
chr7	19700000	19750000
chr7	20650000	20700000
chr7	22050000	22100000
chr7	22500000	22550000
chr7	23550000	23600000
chr7	25150000	25250000
chr7	25850000	25900000
chr7	27200000	27250000
chr7	28150000	28150000
chr7	28900000	28950000
chr7	32500000	32500000
chr7	33150000	33200000
chr7	35650000	35650000
chr7	35950000	36000000
chr7	36400000	36450000
chr7	37850000	37950000
chr7	39550000	39600000
chr7	40150000	40200000
chr7	41950000	41950000
chr7	42900000	42900000
chr7	43950000	44000000
chr7	45150000	45200000
chr7	47250000	47250000
chr7	47900000	47950000
chr7	48250000	48250000
chr7	51450000	51500000
chr7	54750000	54800000
chr7	55300000	55350000
chr7	55650000	55700000
chr7	56150000	56200000
chr7	65100000	65150000
chr7	66800000	66800000
chr7	70200000	70300000
chr7	75000000	75050000
chr7	80300000	80350000
chr7	81050000	81150000
chr7	82350000	82400000
chr7	85450000	85500000
chr7	86500000	86550000
chr7	87800000	87850000
chr7	89700000	89750000
chr7	90050000	90100000
chr7	91450000	91500000
chr7	92100000	92150000
chr7	92800000	92800000
chr7	96650000	96700000
chr7	98450000	98500000
chr7	102300000	102350000
chr7	104500000	104550000
chr7	105200000	105250000
chr7	107500000	107550000
chr7	108200000	108250000
chr7	112100000	112150000
chr7	113350000	113400000
chr7	115750000	115750000
chr7	116450000	116550000
chr7	121650000	121700000
chr7	123100000	123150000
chr7	123500000	123600000
chr7	127250000	127250000
chr7	127950000	128000000
chr7	131150000	131200000
chr7	134250000	134300000
chr7	134900000	134950000
chr7	135300000	135400000
chr7	139050000	139100000
chr7	141950000	142050000
chr7	142900000	142950000
chr7	143850000	143900000
chr7	148150000	148150000
chr7	148750000	148750000
chr7	152500000	152550000
chr7	154600000	154600000
chr7	155550000	155650000
chr7	156650000	156700000
chr7	157150000	157200000
chr7	159100000	159200000
chr6	150000	250000
chr6	1500000	1550000
chr6	2700000	2750000
chr6	6600000	6600000
chr6	7250000	7300000
chr6	7650000	7650000
chr6	8050000	8150000
chr6	11550000	11600000
chr6	16250000	16300000
chr6	18500000	18600000
chr6	20050000	20100000
chr6	20550000	20550000
chr6	24400000	24400000
chr6	25950000	26050000
chr6	29600000	29650000
chr6	31400000	31450000
chr6	37250000	37300000
chr6	41700000	41750000
chr6	44350000	44400000
chr6	45900000	45950000
chr6	47300000	47350000
chr6	61850000	61900000
chr6	64550000	64600000
chr6	70900000	70950000
chr6	71750000	71750000
chr6	76600000	76600000
chr6	80800000	80850000
chr6	82900000	82950000
chr6	83750000	83800000
chr6	84250000	84300000
chr6	86000000	86100000
chr6	86400000	86450000
chr6	87750000	87800000
chr6	89600000	89650000
chr6	90350000	90400000
chr6	90550000	90650000
chr6	91300000	91300000
chr6	95700000	95750000
chr6	95750000	95750000
chr6	95750000	95750000
chr6	95750000	95800000
chr6	99700000	99750000
chr6	107350000	107400000
chr6	108200000	108250000
chr6	109400000	109450000
chr6	109800000	109850000
chr6	110750000	110800000
chr6	111300000	111350000
chr6	111550000	111550000
chr6	112400000	112400000
chr6	114250000	114300000
chr6	116450000	116450000
chr6	119200000	119200000
chr6	126050000	126100000
chr6	126300000	126350000
chr6	127550000	127550000
chr6	129750000	129800000
chr6	131950000	131950000
chr6	134450000	134500000
chr6	135300000	135300000
chr6	135750000	135800000
chr6	137350000	137350000
chr6	137950000	138000000
chr6	138350000	138350000
chr6	138400000	138400000
chr6	142400000	142500000
chr6	143800000	143850000
chr6	144350000	144400000
chr6	144850000	144900000
chr6	146250000	146250000
chr6	147100000	147150000
chr6	148850000	148900000
chr6	149800000	149900000
chr6	151700000	151700000
chr6	155600000	155650000
chr6	158550000	158600000
chr6	159050000	159100000
chr6	159550000	159550000
chr6	161800000	161850000
chr6	166600000	166600000
chr6	167150000	167200000
chr6	170900000	170950000
chr8	150000	200000
chr8	2050000	2050000
chr8	6200000	6300000
chr8	6650000	6700000
chr8	7000000	7050000
chr8	8050000	8050000
chr8	11900000	11900000
chr8	12350000	12400000
chr8	17100000	17100000
chr8	17800000	17800000
chr8	18700000	18750000
chr8	20000000	20050000
chr8	21700000	21750000
chr8	22000000	22100000
chr8	23250000	23350000
chr8	27100000	27150000
chr8	27650000	27650000
chr8	30450000	30500000
chr8	33500000	33500000
chr8	36650000	36700000
chr8	37600000	37600000
chr8	38600000	38650000
chr8	41450000	41450000
chr8	42950000	42950000
chr8	49850000	49850000
chr8	52950000	53000000
chr8	55450000	55450000
chr8	58300000	58350000
chr8	62050000	62050000
chr8	66500000	66550000
chr8	67300000	67400000
chr8	69400000	69450000
chr8	70500000	70550000
chr8	71600000	71650000
chr8	72700000	72750000
chr8	73150000	73150000
chr8	73850000	73900000
chr8	74150000	74200000
chr8	74950000	75000000
chr8	75250000	75300000
chr8	76250000	76250000
chr8	80550000	80550000
chr8	82550000	82650000
chr8	86750000	86850000
chr8	87000000	87100000
chr8	87600000	87600000
chr8	90700000	90700000
chr8	92000000	92000000
chr8	95400000	95400000
chr8	96300000	96350000
chr8	97250000	97300000
chr8	98600000	98600000
chr8	99150000	99150000
chr8	104050000	104100000
chr8	104600000	104600000
chr8	106800000	106850000
chr8	108800000	108850000
chr8	120800000	120900000
chr8	123650000	123700000
chr8	125500000	125500000
chr8	126100000	126100000
chr8	126700000	126750000
chr8	131750000	131750000
chr8	133800000	133800000
chr8	134450000	134500000
chr8	135900000	135950000
chr8	139700000	139750000
chr8	141400000	141500000
chr8	144350000	144350000
chr8	145750000	145750000
chrX	100000	100000
chrX	3750000	3850000
chrX	7900000	7950000
chrX	8700000	8800000
chrX	10150000	10150000
chrX	11100000	11200000
chrX	11500000	11550000
chrX	12750000	12800000
chrX	13500000	13550000
chrX	14100000	14100000
chrX	15250000	15300000
chrX	16750000	16750000
chrX	17100000	17150000
chrX	17750000	17800000
chrX	20150000	20200000
chrX	20550000	20550000
chrX	23600000	23700000
chrX	24300000	24300000
chrX	25200000	25250000
chrX	30500000	30600000
chrX	34400000	34400000
chrX	40400000	40400000
chrX	41050000	41050000
chrX	43600000	43700000
chrX	46950000	47050000
chrX	49100000	49100000
chrX	49300000	49400000
chrX	50750000	50800000
chrX	51200000	51250000
chrX	52050000	52050000
chrX	52550000	52600000
chrX	61700000	61750000
chrX	64700000	64800000
chrX	67350000	67400000
chrX	67950000	68000000
chrX	68600000	68650000
chrX	69300000	69400000
chrX	72000000	72050000
chrX	73800000	73850000
chrX	75350000	75400000
chrX	77400000	77400000
chrX	84300000	84350000
chrX	84800000	84900000
chrX	99700000	99750000
chrX	102700000	102800000
chrX	106050000	106100000
chrX	107350000	107400000
chrX	108650000	108750000
chrX	108850000	108900000
chrX	109100000	109200000
chrX	109350000	109450000
chrX	109700000	109750000
chrX	110100000	110150000
chrX	114400000	114450000
chrX	114950000	115050000
chrX	117400000	117450000
chrX	119050000	119100000
chrX	123250000	123300000
chrX	128600000	128650000
chrX	130900000	130900000
chrX	133500000	133550000
chrX	134200000	134250000
chrX	139100000	139150000
chrX	144300000	144350000
chrX	146950000	146950000
chrX	148550000	148600000
chrX	149850000	149950000
chrX	150250000	150350000
chrX	152000000	152050000
chrX	153750000	153850000
chrX	154050000	154150000
chrX	155200000	155300000
chr11	150000	200000
chr11	4150000	4200000
chr11	8150000	8200000
chr11	10750000	10850000
chr11	12300000	12350000
chr11	14250000	14300000
chr11	14500000	14550000
chr11	16750000	16750000
chr11	18000000	18050000
chr11	20650000	20700000
chr11	22850000	22900000
chr11	27550000	27600000
chr11	32300000	32350000
chr11	34500000	34600000
chr11	35450000	35500000
chr11	36550000	36600000
chr11	43300000	43350000
chr11	44050000	44150000
chr11	47850000	47900000
chr11	50750000	50800000
chr11	54800000	54800000
chr11	56550000	56600000
chr11	57050000	57100000
chr11	60450000	60550000
chr11	60950000	61050000
chr11	61150000	61250000
chr11	61500000	61550000
chr11	62600000	62700000
chr11	64100000	64150000
chr11	64500000	64600000
chr11	68300000	68300000
chr11	72100000	72200000
chr11	72400000	72450000
chr11	73050000	73050000
chr11	73350000	73450000
chr11	73600000	73700000
chr11	78300000	78350000
chr11	82350000	82400000
chr11	82950000	83000000
chr11	83550000	83600000
chr11	85250000	85300000
chr11	86600000	86650000
chr11	87100000	87100000
chr11	94300000	94300000
chr11	95500000	95550000
chr11	96150000	96200000
chr11	100400000	100450000
chr11	100850000	100850000
chr11	101850000	101900000
chr11	102100000	102150000
chr11	102550000	102600000
chr11	107350000	107450000
chr11	107800000	107900000
chr11	108500000	108600000
chr11	113650000	113700000
chr11	116550000	116650000
chr11	118400000	118500000
chr11	118850000	118900000
chr11	123400000	123450000
chr11	124450000	124550000
chr11	124700000	124800000
chr11	125300000	125350000
chr11	125700000	125800000
chr11	126100000	126150000
chr11	126300000	126350000
chr11	129650000	129700000
chr11	130000000	130100000
chr11	130250000	130300000
chr11	130750000	130850000
chr11	131500000	131600000
chr11	134900000	135000000
chr10	50000	100000
chr10	3200000	3200000
chr10	4800000	4850000
chr10	5400000	5500000
chr10	6400000	6500000
chr10	11450000	11500000
chr10	11750000	11850000
chr10	13100000	13200000
chr10	15400000	15500000
chr10	15900000	15950000
chr10	16800000	16850000
chr10	18150000	18250000
chr10	21100000	21150000
chr10	23350000	23400000
chr10	24800000	24900000
chr10	25350000	25400000
chr10	27650000	27650000
chr10	28850000	28850000
chr10	29700000	29700000
chr10	30600000	30650000
chr10	32650000	32700000
chr10	34900000	35000000
chr10	35300000	35350000
chr10	35850000	35900000
chr10	39150000	39200000
chr10	42550000	42650000
chr10	46250000	46250000
chr10	48250000	48350000
chr10	48650000	48750000
chr10	50700000	50800000
chr10	51100000	51100000
chr10	51950000	52050000
chr10	52450000	52500000
chr10	54500000	54600000
chr10	59850000	59900000
chr10	62500000	62550000
chr10	65550000	65600000
chr10	70100000	70150000
chr10	70700000	70750000
chr10	73550000	73650000
chr10	74050000	74150000
chr10	74950000	74950000
chr10	75500000	75550000
chr10	77050000	77050000
chr10	78850000	78900000
chr10	79500000	79600000
chr10	82050000	82100000
chr10	85950000	85950000
chr10	88100000	88200000
chr10	88400000	88450000
chr10	88650000	88750000
chr10	90950000	91050000
chr10	91500000	91550000
chr10	92600000	92650000
chr10	93700000	93750000
chr10	94300000	94300000
chr10	95050000	95100000
chr10	96350000	96350000
chr10	96850000	96900000
chr10	97350000	97450000
chr10	97650000	97750000
chr10	98050000	98150000
chr10	101950000	102050000
chr10	111550000	111650000
chr10	112000000	112100000
chr10	112300000	112350000
chr10	114200000	114250000
chr10	115350000	115450000
chr10	115950000	115950000
chr10	118900000	119000000
chr10	120800000	120800000
chr10	121650000	121700000
chr10	124750000	124750000
chr10	125700000	125750000
chr10	126100000	126150000
chr10	129950000	130000000
chr10	133650000	133750000
chr10	133950000	134000000
chr13	20200000	20200000
chr13	22150000	22200000
chr13	23900000	23950000
chr13	24850000	24900000
chr13	31750000	31750000
chr13	32400000	32400000
chr13	34400000	34400000
chr13	36500000	36500000
chr13	40250000	40250000
chr13	41300000	41350000
chr13	42800000	42850000
chr13	44450000	44450000
chr13	45550000	45550000
chr13	45900000	45950000
chr13	46050000	46100000
chr13	47000000	47050000
chr13	47350000	47400000
chr13	49800000	49850000
chr13	50200000	50250000
chr13	51650000	51700000
chr13	52800000	52850000
chr13	58150000	58150000
chr13	61050000	61050000
chr13	62600000	62600000
chr13	67850000	67850000
chr13	71150000	71200000
chr13	73300000	73300000
chr13	74250000	74350000
chr13	75850000	75850000
chr13	77600000	77600000
chr13	79900000	79900000
chr13	85400000	85400000
chr13	86450000	86450000
chr13	96650000	96650000
chr13	97650000	97650000
chr13	98450000	98500000
chr13	100250000	100300000
chr13	101200000	101200000
